invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id
5090814,Super One Hibbing,525,9/8/2025,3:13 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.80,$54.40,5d7f58f2
5090815,Lucky Seven Hibbing A1,23,9/8/2025,3:31 PM,Shelton,Pizza,Pepperoni,7,Regular Price,$6.95,$48.65,a1b4979f
5090815,Lucky Seven Hibbing A1,23,9/8/2025,3:33 PM,Shelton,Pizza,Pepperoni,1,Credit,$0.00,$0.00,a1b4979f
5090816,Korner Store Chisholm,200,9/8/2025,3:44 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5090817,Jubilee Chisholm,,9/8/2025,3:52 PM,Stokke,Pizza,Four Meat,1,Credit,$0.00,$0.00,7112b683
5090817,Jubilee Chisholm,,9/8/2025,3:52 PM,Stokke,Pizza,Supreme,2,Credit,$0.00,$0.00,9cec89d3
5090817,Jubilee Chisholm,,9/8/2025,3:52 PM,Stokke,Pizza,Supreme,3,Regular Price,$5.95,$17.85,9cec89d3
5090818,Lucky Seven Chisholm,6,9/8/2025,4:06 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5090818,Lucky Seven Chisholm,6,9/8/2025,4:06 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5090818,Lucky Seven Chisholm,6,9/8/2025,4:06 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5090819,Short Stop Mt Iron,,9/8/2025,4:39 PM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0
5090819,Short Stop Mt Iron,,9/8/2025,4:38 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5090819,Short Stop Mt Iron,,9/8/2025,4:39 PM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,0f60ae79
5090820,Short Stop Cook,,9/8/2025,5:13 PM,Stokke,Meat Stick,Teriyaki,3,Regular Price,$5.00,$15.00,e801c906
5090820,Short Stop Cook,,9/8/2025,5:13 PM,Stokke,Meat Stick,Salami Cheddar,4,Regular Price,$5.00,$20.00,d7045a9e
5090820,Short Stop Cook,,9/8/2025,5:14 PM,Tielke,Sandwich,Philly Cheese,3,Regular Price,$4.75,$14.25,0f60ae79
5090820,Short Stop Cook,,9/8/2025,5:13 PM,Stokke,Meat Stick,Honey BBQ,1,Regular Price,$5.00,$5.00,3bcc0557
5090820,Short Stop Cook,,9/8/2025,5:14 PM,Tielke,Sandwich,Beef Brisket,3,Regular Price,$4.75,$14.25,aaa3b4a0
5090820,Short Stop Cook,,9/8/2025,5:15 PM,Tielke,Sandwich,Beef Brisket,1,Credit,$0.00,$0.00,aaa3b4a0
5090821,Lucky Seven Cook,2,9/8/2025,5:29 PM,Tielke,Sandwich,Italian,2,Credit,$0.00,$0.00,a65c7b26
5090822,Lucky Seven Biwabik,1,9/8/2025,6:19 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
5090822,Lucky Seven Biwabik,1,9/8/2025,6:19 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5090823,Lucky Seven Aurora,13,9/8/2025,6:37 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5090823,Lucky Seven Aurora,13,9/8/2025,6:36 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5090823,Lucky Seven Aurora,13,9/8/2025,6:36 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5090824,Lucky Seven Hoyt Lakes,10,9/8/2025,6:51 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
5090824,Lucky Seven Hoyt Lakes,10,9/8/2025,6:51 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5090824,Lucky Seven Hoyt Lakes,10,9/8/2025,6:51 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5090825,Lucky Seven Hoyt Lakes,10,9/8/2025,6:55 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5090825,Lucky Seven Hoyt Lakes,10,9/8/2025,6:54 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5090825,Lucky Seven Hoyt Lakes,10,9/8/2025,6:54 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
5090825,Lucky Seven Hoyt Lakes,10,9/8/2025,6:54 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5090901,Short Stop Virginia,5,9/9/2025,10:37 AM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,0f60ae79
5090901,Short Stop Virginia,5,9/9/2025,10:36 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0
5090901,Short Stop Virginia,5,9/9/2025,10:37 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5090902,Short Stop Express Virginia,,9/9/2025,10:59 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5090902,Short Stop Express Virginia,,9/9/2025,11:02 AM,Stokke,Meat Stick,Teriyaki,4,Regular Price,$5.00,$20.00,e801c906
5090902,Short Stop Express Virginia,,9/9/2025,11:02 AM,Stokke,Meat Stick,Salami Cheddar,4,Regular Price,$5.00,$20.00,d7045a9e
5090902,Short Stop Express Virginia,,9/9/2025,10:59 AM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,0f60ae79
5090903,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:19 AM,Stokke,Meat Stick,Teriyaki,6,Regular Price,$5.00,$30.00,e801c906
5090903,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:19 AM,Stokke,Meat Stick,Salami Cheddar,6,Regular Price,$5.00,$30.00,d7045a9e
5090904,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:21 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5090904,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:21 AM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5090904,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:21 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5090904,"Lucky Seven Virginia, Hoover Rd",5,9/9/2025,11:21 AM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5090905,"Lucky Seven Virginia, Northside",9,9/9/2025,11:42 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5090905,"Lucky Seven Virginia, Northside",9,9/9/2025,11:43 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5090905,"Lucky Seven Virginia, Northside",9,9/9/2025,11:42 AM,Shelton,Pizza,BBQ Cheeseburger,4,Regular Price,$6.95,$27.80,c73474b1
5090905,"Lucky Seven Virginia, Northside",9,9/9/2025,11:42 AM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5090906,Super One Two Harbors,528,9/9/2025,1:24 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.80,$27.20,5d7f58f2
5090906,Super One Two Harbors,528,9/9/2025,1:24 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.80,$54.40,d387e9d2
5090906,Super One Two Harbors,528,9/9/2025,1:24 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.80,$54.40,8f638871
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Four Meat,11,Regular Price,$5.95,$65.45,7112b683
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,84a55a38
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Supreme,3,Regular Price,$5.95,$17.85,9cec89d3
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Shelton,Pizza,Supreme,12,Regular Price,$6.95,$83.40,d387e9d2
5090908,Super One Kenwood,458,9/9/2025,2:53 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.80,$54.40,d387e9d2
5090908,Super One Kenwood,458,9/9/2025,2:52 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.80,$27.20,a1b4979f
5090908,Super One Kenwood,458,9/9/2025,2:53 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.80,$54.40,0b2e3fca
5090909,Super One Pike Lake,571,9/9/2025,3:38 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
5090909,Super One Pike Lake,571,9/9/2025,3:38 PM,Shelton,Pizza,Supreme,3,Regular Price,$6.80,$20.40,d387e9d2
5091001,Korner Store Cloquet,500,9/10/2025,10:04 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
5091002,Stokkes Adolph,,9/10/2025,11:26 AM,Stokke,Pizza,Chicken Alfredo,8,Sale Price,$5.50,$44.00,f56d7e9d
5091002,Stokkes Adolph,,9/10/2025,11:25 AM,Stokke,Pizza,Supreme,8,Sale Price,$5.50,$44.00,9cec89d3
5091002,Stokkes Adolph,,9/10/2025,11:24 AM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091002,Stokkes Adolph,,9/10/2025,11:26 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
5091002,Stokkes Adolph,,9/10/2025,11:25 AM,Stokke,Pizza,Bacon Cheeseburger,8,Sale Price,$5.50,$44.00,84a55a38
5091003,Powerhouse Bar,,9/10/2025,11:56 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5091003,Powerhouse Bar,,9/10/2025,11:55 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5091004,Lucky Seven Proctor,32,9/10/2025,12:08 PM,Stokke,Pizza,Bacon Cheeseburger,4,Regular Price,$5.95,$23.80,84a55a38
5091005,Lucky Seven Proctor,32,9/10/2025,12:09 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5091006,Super One West Duluth,565,9/10/2025,12:21 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.80,$54.40,a1b4979f
5091006,Super One West Duluth,565,9/10/2025,12:21 PM,Shelton,Pizza,Pepp. Italian Sausage,12,Regular Price,$6.80,$81.60,0b2e3fca
5091007,American Legion Post,71,9/10/2025,12:34 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091008,Speedway Morgan Park,44612,9/10/2025,12:55 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.00,$40.00,9cec89d3
5091008,Speedway Morgan Park,44612,9/10/2025,12:54 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5091008,Speedway Morgan Park,44612,9/10/2025,12:55 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.00,$40.00,7112b683
5091008,Speedway Morgan Park,44612,9/10/2025,12:54 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.00,$40.00,cfe2be41
5091008,Speedway Morgan Park,44612,9/10/2025,12:55 PM,Shelton,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,5d7f58f2
5091008,Speedway Morgan Park,44612,9/10/2025,12:55 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$5.95,$23.80,a1b4979f
5091009,Korner Store Gary North,1,9/10/2025,1:16 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5091009,Korner Store Gary South,2,9/10/2025,1:19 PM,Shelton,Pizza,Buffalo Chicken,4,Regular Price,$6.95,$27.80,46d8e83a
5091010,Nemadji Golf Course,,9/10/2025,1:48 PM,Stokke,Pizza,Sausage,8,Regular Price,$5.95,$47.60,83a32956
5091010,Nemadji Golf Course,,9/10/2025,1:48 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,cfe2be41
5091011,Korner Store Superior,300,9/10/2025,2:06 PM,Stokke,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,7112b683
5091011,Korner Store Superior,300,9/10/2025,2:06 PM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5091012,Super One East Superior,577,9/10/2025,2:19 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.80,$27.20,8f638871
5091012,Super One East Superior,577,9/10/2025,2:19 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.80,$27.20,0b2e3fca
5091012,Super One East Superior,577,9/10/2025,2:18 PM,Shelton,Pizza,Supreme,4,Regular Price,$6.80,$27.20,d387e9d2
5091013,Average Joes,,9/10/2025,2:38 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5091013,Average Joes,,9/10/2025,2:37 PM,Shelton,Pizza,Thai Chicken,10,Regular Price,$6.95,$69.50,127de9e3
5091013,Average Joes,,9/10/2025,2:37 PM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5091013,Average Joes,,9/10/2025,2:37 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091013,Average Joes,,9/10/2025,2:38 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5091013,Average Joes,,9/10/2025,2:45 PM,Shelton,Pizza,Pizza Fries,9,Regular Price,$5.95,$53.55,4fbba36d
5091014,Heritage Hockey Arena,,9/10/2025,3:11 PM,Shelton,Pizza,Pepperoni,32,Regular Price,$6.95,$222.40,a1b4979f
5091014,Heritage Hockey Arena,,9/10/2025,3:10 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
5091015,Korner Store Lincoln Park,800,9/10/2025,3:40 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5091015,Korner Store Lincoln Park,800,9/10/2025,3:41 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5091015,Korner Store Lincoln Park,800,9/10/2025,3:40 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,9cec89d3
5091015,Korner Store Lincoln Park,800,9/10/2025,3:41 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5091015,Korner Store Lincoln Park,800,9/10/2025,3:41 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091015,Korner Store Lincoln Park,800,9/10/2025,3:42 PM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0
5091016,Speedway 4th Street,44618,9/10/2025,4:17 PM,Stokke,Pizza,Chicken Alfredo,16,Regular Price,$5.00,$80.00,f56d7e9d
5091016,Speedway 4th Street,44618,9/10/2025,4:17 PM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.00,$40.00,cfe2be41
5091016,Speedway 4th Street,44618,9/10/2025,4:16 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,8f638871
5091016,Speedway 4th Street,44618,9/10/2025,4:16 PM,Shelton,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,5d7f58f2
5091016,Speedway 4th Street,44618,9/10/2025,4:16 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,a1b4979f
5091016,Speedway 4th Street,44618,9/10/2025,4:17 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.00,$40.00,7112b683
5091017,Reef,,9/10/2025,4:47 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5091017,Reef,,9/10/2025,4:47 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091017,Reef,,9/10/2025,4:47 PM,Shelton,Pizza,Supreme,2,Regular Price,$6.95,$13.90,d387e9d2
5091017,Reef,,9/10/2025,4:49 PM,Shelton,Pizza,Chicken Alfredo,2,Regular Price,$6.95,$13.90,8f638871
5091401,Lucky Seven Grantsburg,39,9/14/2025,4:37 PM,Shelton,Pizza,Pepperoni,24,Regular Price,$6.95,$166.80,a1b4979f
5091401,Lucky Seven Grantsburg,39,9/14/2025,4:36 PM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
5091401,Lucky Seven Grantsburg,39,9/14/2025,4:36 PM,Shelton,Pizza,Supreme,24,Regular Price,$6.95,$166.80,d387e9d2
5091402,Lucky Seven Grantsburg,39,9/14/2025,4:37 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5091403,Lucky Seven Cushing,42,9/14/2025,4:38 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,c73474b1
5091404,Lucky Seven Cushing,42,9/14/2025,4:40 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,d387e9d2
5091404,Lucky Seven Cushing,42,9/14/2025,4:39 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091404,Lucky Seven Cushing,42,9/14/2025,4:39 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091404,Lucky Seven Cushing,42,9/14/2025,4:39 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
5091405,Lucky Seven Luck,40,9/14/2025,4:41 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
5091405,Lucky Seven Luck,40,9/14/2025,4:40 PM,Shelton,Pizza,Breakfast,40,Regular Price,$6.95,$278.00,f597c8d8
5091405,Lucky Seven Luck,40,9/14/2025,4:41 PM,Shelton,Pizza,Chicken Alfredo,24,Regular Price,$6.95,$166.80,8f638871
5091405,Lucky Seven Luck,40,9/14/2025,4:40 PM,Shelton,Pizza,Pepperoni,32,Regular Price,$6.95,$222.40,a1b4979f
5091405,Lucky Seven Luck,40,9/14/2025,4:41 PM,Shelton,Pizza,Buffalo Chicken,16,Regular Price,$6.95,$111.20,46d8e83a
5091405,Lucky Seven Luck,40,9/14/2025,4:41 PM,Shelton,Pizza,BBQ Cheeseburger,16,Regular Price,$6.95,$111.20,c73474b1
5091405,Lucky Seven Luck,40,9/14/2025,4:41 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
5091406,Lucky Seven Luck,40,9/14/2025,4:42 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5091406,Lucky Seven Luck,40,9/14/2025,4:42 PM,Shelton,Pizza,Pizza Fries,8,Regular Price,$5.95,$47.60,4fbba36d
5091407,Lucky Seven Webster,41,9/14/2025,4:43 PM,Shelton,Pizza,Breakfast,32,Regular Price,$6.95,$222.40,f597c8d8
5091501,Lucky Seven Minong,36,9/15/2025,8:23 AM,Shelton,Pizza,Breakfast,64,Regular Price,$6.95,$444.80,f597c8d8
5091502,Lucky Seven Hinckley,37,9/15/2025,10:43 AM,Shelton,Pizza,Four Meat,4,Regular Price,$6.95,$27.80,5d7f58f2
5091502,Lucky Seven Hinckley,37,9/15/2025,10:42 AM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5091502,Lucky Seven Hinckley,37,9/15/2025,10:43 AM,Shelton,Pizza,Pepperoni,12,Regular Price,$6.95,$83.40,a1b4979f
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Shelton,Pizza,Pepp. Italian Sausage,4,Regular Price,$6.95,$27.80,0b2e3fca
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Four Meat,11,Sale Price,$5.50,$60.50,7112b683
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Bacon Cheeseburger,8,Sale Price,$5.50,$44.00,84a55a38
5090907,Stokkes Lakewood,,9/9/2025,2:09 PM,Stokke,Pizza,Supreme,3,Sale Price,$5.50,$16.50,9cec89d3
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Stokke,Pizza,Pepperoni,8,Sale Price,$5.50,$44.00,cfe2be41
5090907,Stokkes Lakewood,,9/9/2025,2:08 PM,Shelton,Pizza,Supreme,12,Regular Price,$6.95,$83.40,d387e9d2
5091601,Caywood Saginaw,,9/16/2025,8:57 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,8f638871
5091601,Caywood Saginaw,,9/16/2025,8:57 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,7112b683
5091601,Caywood Saginaw,,9/16/2025,8:57 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091601,Caywood Saginaw,,9/16/2025,8:57 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,0b2e3fca
5091602,Speedway Floodwood,44613,9/16/2025,9:32 AM,Shelton,Pizza,Supreme,4,Regular Price,$5.95,$23.80,d387e9d2
5091602,Speedway Floodwood,44613,9/16/2025,9:32 AM,Shelton,Pizza,Four Meat,4,Regular Price,$5.95,$23.80,5d7f58f2
5091603,Lucky Seven Floodwood,33,9/16/2025,9:38 AM,Shelton,Pizza,Pepp. Italian Sausage,12,Regular Price,$6.95,$83.40,0b2e3fca
5091603,Lucky Seven Floodwood,33,9/16/2025,9:38 AM,Shelton,Pizza,Four Meat,12,Regular Price,$6.95,$83.40,5d7f58f2
5091603,Lucky Seven Floodwood,33,9/16/2025,9:38 AM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,f597c8d8
5091603,Lucky Seven Floodwood,33,9/16/2025,9:38 AM,Shelton,Pizza,Pepperoni,4,Regular Price,$6.95,$27.80,a1b4979f
5091604,Lucky Seven Swan River,24,9/16/2025,10:26 AM,Shelton,Pizza,Buffalo Chicken,16,Regular Price,$6.95,$111.20,46d8e83a
5091604,Lucky Seven Swan River,24,9/16/2025,10:25 AM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f
5091604,Lucky Seven Swan River,24,9/16/2025,10:26 AM,Shelton,Pizza,Supreme,16,Regular Price,$6.95,$111.20,d387e9d2
5091604,Lucky Seven Swan River,24,9/16/2025,10:25 AM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,f597c8d8
5091604,Lucky Seven Swan River,24,9/16/2025,10:26 AM,Shelton,Pizza,Cheese,16,Regular Price,$6.95,$111.20,33a50622
5091604,Lucky Seven Swan River,24,9/16/2025,10:25 AM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,0b2e3fca
5091604,Lucky Seven Swan River,24,9/16/2025,10:26 AM,Shelton,Pizza,Chicken Alfredo,16,Regular Price,$6.95,$111.20,8f638871
5091604,Lucky Seven Swan River,24,9/16/2025,10:25 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,5d7f58f2
5091605,Lucky Seven Swan River,24,9/16/2025,10:29 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0
5091605,Lucky Seven Swan River,24,9/16/2025,10:29 AM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,0f60ae79
5091605,Lucky Seven Swan River,24,9/16/2025,10:29 AM,Stokke,Meat Stick,Salami Cheddar,1,Credit,$0.00,$0.00,d7045a9e
5091606,Lucky Seven Grand Rapids West,30,9/16/2025,3:04 PM,Stokke,Meat Stick,Salami Cheddar,4,Regular Price,$5.00,$20.00,d7045a9e
5091606,Lucky Seven Grand Rapids West,30,9/16/2025,3:05 PM,Shelton,Pizza,Supreme,1,Credit,$0.00,$0.00,d387e9d2
5091607,Lucky Seven Grand Rapids West,30,9/16/2025,3:06 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,a1b4979f
5091607,Lucky Seven Grand Rapids West,30,9/16/2025,3:06 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091607,Lucky Seven Grand Rapids West,30,9/16/2025,3:06 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,f597c8d8
5091608,Lucky Seven Grand Rapids East,22,9/16/2025,3:36 PM,Shelton,Pizza,Breakfast,4,Regular Price,$6.95,$27.80,f597c8d8
5091608,Lucky Seven Grand Rapids East,22,9/16/2025,3:35 PM,Tielke,Sandwich,Philly Cheese,6,Regular Price,$4.75,$28.50,0f60ae79
5091608,Lucky Seven Grand Rapids East,22,9/16/2025,3:35 PM,Tielke,Sandwich,Beef Brisket,6,Regular Price,$4.75,$28.50,aaa3b4a0
5091609,Lucky Seven Grand Rapids East,22,9/16/2025,3:36 PM,Shelton,Pizza,Breakfast,20,Regular Price,$6.95,$139.00,f597c8d8
5091609,Lucky Seven Grand Rapids East,22,9/16/2025,3:37 PM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,a1b4979f
5091610,Lucky Seven Y,15,9/16/2025,4:41 PM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,aaa3b4a0
5091610,Lucky Seven Y,15,9/16/2025,4:41 PM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,0f60ae79
5091610,Lucky Seven Y,15,9/16/2025,4:40 PM,Stokke,Meat Stick,Teriyaki,2,Credit,$0.00,$0.00,e801c906
5091610,Lucky Seven Y,15,9/16/2025,4:41 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,a65c7b26
5091611,Lucky Seven Y,15,9/16/2025,4:42 PM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,f597c8d8
5091611,Lucky Seven Y,15,9/16/2025,4:42 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,5d7f58f2
5091611,Lucky Seven Y,15,9/16/2025,4:43 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,8f638871
