invoice_id,store_name,store_num,date,time,brand,product,flavor,quantity,price_definition,price,subtotal,product_id,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:16 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:17 AM,Stokke,Meat Stick,Jalapeno Cheddar,4,Regular Price,$5.00,$20.00,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:16 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,12,Regular Price,$3.25,$39.00,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:16 AM,Stokke,Meat Stick,Regular,8,Regular Price,$5.00,$40.00,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:20 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:17 AM,Stokke,Meat Stick,Salami Cheddar,8,Regular Price,$5.00,$40.00,,,,,,,,
4110504,Lucky Seven Floodwood,33,11/5/24,9:18 AM,Stokke,Meat Stick,Jalapeno Cheddar,4,Regular Price,$5.00,$20.00,,,,,,,,
4110505,Lucky Seven Floodwood,33,11/5/24,9:21 AM,Shelton,Pizza,Buffalo Chicken,4,Regular Price,$6.95,$27.80,,,,,,,,
4110505,Lucky Seven Floodwood,33,11/5/24,9:21 AM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:09 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,12,Regular Price,$3.25,$39.00,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:08 AM,Stokke,Meat Stick,Jalapeno Cheddar,5,Regular Price,$5.00,$25.00,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:09 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,14,Regular Price,$3.25,$45.50,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:08 AM,Stokke,Meat Stick,Honey BBQ,3,Regular Price,$5.00,$15.00,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:07 AM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:06 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:06 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,,,,,,,,
4110506,Lucky Seven Swan River,24,11/5/24,10:07 AM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:11 AM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:13 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:12 AM,Shelton,Pizza,Pepperoni,16,Regular Price,$6.95,$111.20,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:13 AM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:13 AM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,,,,,,,,
4110507,Lucky Seven Swan River,24,11/5/24,10:13 AM,Shelton,Pizza,Italian Sausage,16,Regular Price,$6.95,$111.20,,,,,,,,
4110508,Lucky Seven Grand Rapids West,30,11/5/24,11:13 AM,Shelton,Pizza,Breakfast,15,Regular Price,$6.95,$104.25,,,,,,,,
4110508,Lucky Seven Grand Rapids West,30,11/5/24,11:13 AM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110508,Lucky Seven Grand Rapids West,30,11/5/24,11:13 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110508,Lucky Seven Grand Rapids West,30,11/5/24,11:13 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110509,Lucky Seven Grand Rapids West,30,11/5/24,11:16 AM,Stokke,Meat Stick,Regular,4,Regular Price,$5.00,$20.00,,,,,,,,
4110509,Lucky Seven Grand Rapids West,30,11/5/24,11:16 AM,Stokke,Meat Stick,Salami Cheddar,1,Regular Price,$5.00,$5.00,,,,,,,,
4110509,Lucky Seven Grand Rapids West,30,11/5/24,11:15 AM,Stokke,Meat Stick,Jalapeno Cheddar,3,Regular Price,$5.00,$15.00,,,,,,,,
4110510,Lucky Seven Grand Rapids East,22,11/5/24,12:01 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110510,Lucky Seven Grand Rapids East,22,11/5/24,12:00 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110510,Lucky Seven Grand Rapids East,22,11/5/24,12:00 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,,,,,,,,
4110511,Lucky Seven Grand Rapids East,22,11/5/24,12:02 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,6,Regular Price,$3.25,$19.50,,,,,,,,
4110511,Lucky Seven Grand Rapids East,22,11/5/24,12:03 PM,Stokke,Meat Stick,Salami Cheddar,7,Regular Price,$5.00,$35.00,,,,,,,,
4110511,Lucky Seven Grand Rapids East,22,11/5/24,12:03 PM,Stokke,Meat Stick,Jalapeno Cheddar,6,Regular Price,$5.00,$30.00,,,,,,,,
4110511,Lucky Seven Grand Rapids East,22,11/5/24,12:02 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,6,Regular Price,$3.25,$19.50,,,,,,,,
4110512,Lucky Seven Nashwauk,26,11/5/24,12:51 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110512,Lucky Seven Nashwauk,26,11/5/24,12:50 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110512,Lucky Seven Nashwauk,26,11/5/24,12:51 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110512,Lucky Seven Nashwauk,26,11/5/24,12:51 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:31 PM,Shelton,Pizza,Buffalo Chicken,8,Regular Price,$6.95,$55.60,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:28 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,4,Regular Price,$3.25,$13.00,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:29 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:28 PM,Stokke,Meat Stick,Jalapeno Cheddar,6,Regular Price,$5.00,$30.00,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:26 PM,Tielke,Sandwich,Beef Brisket,5,Regular Price,$4.75,$23.75,,,,,,,,
4110513,Lucky Seven Hibbing Y,15,11/5/24,1:31 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,2,Credit,$0.00,$0.00,,,,,,,,
4110514,Lucky Seven Hibbing Y,15,11/5/24,1:35 PM,Shelton,Pizza,Pepp. Italian Sausage,16,Regular Price,$6.95,$111.20,,,,,,,,
4110514,Lucky Seven Hibbing Y,15,11/5/24,1:35 PM,Shelton,Pizza,Pepperoni,24,Regular Price,$6.95,$166.80,,,,,,,,
4110514,Lucky Seven Hibbing Y,15,11/5/24,1:35 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,,,,,,,,
4110514,Lucky Seven Hibbing Y,15,11/5/24,1:34 PM,Shelton,Pizza,Breakfast,24,Regular Price,$6.95,$166.80,,,,,,,,
4110515,Lucky Seven Hibbing A1,23,11/5/24,2:13 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110515,Lucky Seven Hibbing A1,23,11/5/24,2:13 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110516,Korner Store Chisholm,200,11/5/24,2:30 PM,Stokke,Pizza,Chicken Alfredo,4,Regular Price,$5.95,$23.80,,,,,,,,
4110516,Korner Store Chisholm,200,11/5/24,2:30 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110517,Jubilee Chisholm,,11/5/24,2:45 PM,Stokke,Pizza,Sausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110517,Jubilee Chisholm,,11/5/24,2:45 PM,Stokke,Pizza,Pepperoni,7,Regular Price,$5.95,$41.65,,,,,,,,
4110517,Jubilee Chisholm,,11/5/24,2:43 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110518,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:30 PM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,,,,,,,,
4110518,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:31 PM,Stokke,Pizza,Supreme,8,Regular Price,$5.95,$47.60,,,,,,,,
4110518,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:32 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,,,,,,,,
4110518,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:30 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110518,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:31 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110519,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:35 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110519,"Lucky Seven Virginia, Hoover Rd",5,11/5/24,3:35 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110520,Lucky Seven Biwabik,1,11/5/24,4:20 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110520,Lucky Seven Biwabik,1,11/5/24,4:21 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110520,Lucky Seven Biwabik,1,11/5/24,4:21 PM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,,,,,,,,
4110521,Lucky Seven Aurora,13,11/5/24,4:40 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110522,Lucky Seven Hoyt Lakes,10,11/5/24,4:58 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110522,Lucky Seven Hoyt Lakes,10,11/5/24,4:58 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110522,Lucky Seven Hoyt Lakes,10,11/5/24,4:58 PM,Shelton,Pizza,Breakfast,16,Regular Price,$6.95,$111.20,,,,,,,,
4110522,Lucky Seven Hoyt Lakes,10,11/5/24,4:59 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110601,Speedway Cotton,4778,11/6/24,7:55 AM,Stokke,Pizza,Supreme,5,Regular Price,$5.00,$25.00,,,,,,,,
4110601,Speedway Cotton,4778,11/6/24,7:55 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110601,Speedway Cotton,4778,11/6/24,7:55 AM,Stokke,Pizza,PepperoniSausage,16,Regular Price,$5.00,$80.00,,,,,,,,
4110601,Speedway Cotton,4778,11/6/24,7:55 AM,Shelton,Pizza,Supreme,8,Regular Price,$5.95,$47.60,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:38 AM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,20,Regular Price,$3.25,$65.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:38 AM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,15,Regular Price,$3.25,$48.75,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:35 AM,Stokke,Meat Stick,Teriyaki,15,Regular Price,$5.00,$75.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:37 AM,Stokke,Meat Stick,Honey BBQ,20,Regular Price,$5.00,$100.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:37 AM,Stokke,Meat Stick,Regular,20,Regular Price,$5.00,$100.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:37 AM,Stokke,Meat Stick,Salami Cheddar,20,Regular Price,$5.00,$100.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:40 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:41 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:39 AM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:39 AM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:39 AM,Tielke,Sandwich,Philly Cheese,12,Regular Price,$4.75,$57.00,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:40 AM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,,,,,,,,
4110602,Short Stop Townline,26,11/6/24,8:40 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,,,,,,,,
4110603,Lucky Seven International Falls,46,11/6/24,11:08 AM,Shelton,Pizza,Chicken Alfredo,48,Regular Price,$6.95,$333.60,,,,,,,,
4110603,Lucky Seven International Falls,46,11/6/24,11:08 AM,Shelton,Pizza,Pepp. Italian Sausage,48,Regular Price,$6.95,$333.60,,,,,,,,
4110603,Lucky Seven International Falls,46,11/6/24,11:07 AM,Shelton,Pizza,Four Meat,48,Regular Price,$6.95,$333.60,,,,,,,,
4110603,Lucky Seven International Falls,46,11/6/24,11:08 AM,Shelton,Pizza,Breakfast,48,Regular Price,$6.95,$333.60,,,,,,,,
4110604,Lucky Seven Cook,2,11/6/24,12:46 PM,Shelton,Pizza,BBQ Cheeseburger,13,Regular Price,$6.95,$90.35,,,,,,,,
4110604,Lucky Seven Cook,2,11/6/24,12:46 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110604,Lucky Seven Cook,2,11/6/24,12:46 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110604,Lucky Seven Cook,2,11/6/24,12:47 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110605,Lucky Seven Cook,2,11/6/24,12:49 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110605,Lucky Seven Cook,2,11/6/24,12:49 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110605,Lucky Seven Cook,2,11/6/24,12:48 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,,,,,,,,
4110606,Lucky Seven Cook,2,11/6/24,1:14 PM,Stokke,Meat Stick,Honey BBQ,7,Regular Price,$5.00,$35.00,,,,,,,,
4110606,Lucky Seven Cook,2,11/6/24,1:15 PM,Stokke,Meat Stick,Teriyaki,7,Regular Price,$5.00,$35.00,,,,,,,,
4110606,Lucky Seven Cook,2,11/6/24,1:15 PM,Stokke,Meat Stick,Regular,10,Regular Price,$5.00,$50.00,,,,,,,,
4110607,Short Stop Cook,,11/6/24,1:41 PM,Stokke,Meat Stick,Regular,6,Regular Price,$5.00,$30.00,,,,,,,,
4110607,Short Stop Cook,,11/6/24,1:37 PM,Tielke,Sandwich,Philly Cheese,6,Regular Price,$4.75,$28.50,,,,,,,,
4110607,Short Stop Cook,,11/6/24,1:37 PM,Tielke,Sandwich,Meatball,6,Regular Price,$4.75,$28.50,,,,,,,,
4110607,Short Stop Cook,,11/6/24,1:36 PM,Stokke,Meat Stick,Jalapeno Cheddar,4,Regular Price,$5.00,$20.00,,,,,,,,
4110607,Short Stop Cook,,11/6/24,1:37 PM,Tielke,Sandwich,Beef Brisket,3,Regular Price,$4.75,$14.25,,,,,,,,
4110608,The Y Store,,11/6/24,2:23 PM,Shelton,Pizza,Supreme,8,Regular Price,$6.95,$55.60,,,,,,,,
4110608,The Y Store,,11/6/24,2:23 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110608,The Y Store,,11/6/24,2:24 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,13,Regular Price,$3.25,$42.25,,,,,,,,
4110608,The Y Store,,11/6/24,2:23 PM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110608,The Y Store,,11/6/24,2:24 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110608,The Y Store,,11/6/24,2:24 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,8,Regular Price,$3.25,$26.00,,,,,,,,
4110609,Short Stop Mt Iron,,11/6/24,3:10 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,,,,,,,,
4110609,Short Stop Mt Iron,,11/6/24,3:12 PM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,,,,,,,,
4110609,Short Stop Mt Iron,,11/6/24,3:12 PM,Tielke,Sandwich,Meatball,6,Regular Price,$4.75,$28.50,,,,,,,,
4110610,Short Stop Virginia,5,11/6/24,3:37 PM,Stokke,Meat Stick,Honey BBQ,6,Regular Price,$5.00,$30.00,,,,,,,,
4110610,Short Stop Virginia,5,11/6/24,3:38 PM,Stokke,Meat Stick,Regular,7,Regular Price,$5.00,$35.00,,,,,,,,
4110610,Short Stop Virginia,5,11/6/24,3:38 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,7,Regular Price,$3.25,$22.75,,,,,,,,
4110610,Short Stop Virginia,5,11/6/24,3:37 PM,Stokke,Meat Stick,Salami Cheddar,4,Regular Price,$5.00,$20.00,,,,,,,,
4110610,Short Stop Virginia,5,11/6/24,3:41 PM,Tielke,Sandwich,Italian,6,Regular Price,$3.95,$23.70,,,,,,,,
4110611,Short Stop Eveleth,18,11/6/24,4:12 PM,Tielke,Sandwich,Philly Cheese,24,Regular Price,$4.75,$114.00,,,,,,,,
4110611,Short Stop Eveleth,18,11/6/24,4:12 PM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,,,,,,,,
4110611,Short Stop Eveleth,18,11/6/24,4:12 PM,Tielke,Sandwich,Italian,12,Regular Price,$3.95,$47.40,,,,,,,,
4110612,Dawghouse Canyon,,11/6/24,4:56 PM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$6.95,$55.60,,,,,,,,
4110612,Dawghouse Canyon,,11/6/24,4:56 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110612,Dawghouse Canyon,,11/6/24,4:57 PM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,,,,,,,,
4110613,Twig Store,,11/6/24,5:22 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,2,Credit,$0.00,$0.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:23 PM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,,,,,,,,
4110613,Twig Store,,11/6/24,5:23 PM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110613,Twig Store,,11/6/24,5:21 PM,Duluth Sausage Co.,Meat n Cheese,Pepper Jack 5oz,8,Regular Price,$3.25,$26.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:24 PM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110613,Twig Store,,11/6/24,5:30 PM,Shelton,Pizza,Chicken Alfredo,12,Credit,$0.00,$0.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:21 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,9,Regular Price,$3.25,$29.25,,,,,,,,
4110613,Twig Store,,11/6/24,5:23 PM,Stokke,Pizza,Chicken Alfredo,16,Regular Price,$5.95,$95.20,,,,,,,,
4110613,Twig Store,,11/6/24,5:21 PM,Duluth Sausage Co.,Meat n Cheese,Colby Jack 5oz,1,Credit,$0.00,$0.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:23 PM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110613,Twig Store,,11/6/24,5:39 PM,Stokke,Meat Stick,Salami Cheddar,7,Regular Price,$5.00,$35.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:39 PM,Stokke,Meat Stick,Regular,7,Regular Price,$5.00,$35.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:38 PM,Stokke,Meat Stick,Honey BBQ,7,Regular Price,$5.00,$35.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:38 PM,Stokke,Meat Stick,Teriyaki,7,Regular Price,$5.00,$35.00,,,,,,,,
4110613,Twig Store,,11/6/24,5:48 PM,Shelton,Pizza,Chicken Alfredo,4,Regular Price,$6.95,$27.80,,,,,,,,
4110701,Speedway Hermantown,4602,11/7/24,7:52 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,,,,,,,,
4110701,Speedway Hermantown,4602,11/7/24,7:52 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.00,$40.00,,,,,,,,
4110701,Speedway Hermantown,4602,11/7/24,7:52 AM,Stokke,Pizza,Supreme,8,Regular Price,$5.00,$40.00,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:34 AM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:34 AM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:33 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:33 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:34 AM,Shelton,Pizza,Thai Chicken,9,Regular Price,$6.95,$62.55,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:34 AM,Stokke,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:33 AM,Stokke,Pizza,Four Meat,16,Regular Price,$5.95,$95.20,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:47 AM,Stokke,Pizza,Supreme,16,Regular Price,$5.95,$95.20,,,,,,,,
4110702,Stokkes Adolph,,11/7/24,8:47 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110703,Super One West Duluth,565,11/7/24,9:13 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Sale Price,$6.40,$51.20,,,,,,,,
4110703,Super One West Duluth,565,11/7/24,9:12 AM,Shelton,Pizza,Supreme,8,Sale Price,$6.40,$51.20,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:42 AM,Shelton,Pizza,Italian Sausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:41 AM,Shelton,Pizza,Chicken Alfredo,8,Regular Price,$5.95,$47.60,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:41 AM,Shelton,Pizza,Four Meat,16,Regular Price,$5.95,$95.20,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:41 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$5.95,$47.60,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:43 AM,Shelton,Pizza,Supreme,8,Regular Price,$5.95,$47.60,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:47 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.00,$40.00,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:48 AM,Stokke,Pizza,Supreme,8,Regular Price,$5.00,$40.00,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:48 AM,Stokke,Pizza,Pepperoni,8,Regular Price,$5.00,$40.00,,,,,,,,
4110704,Speedway Morgan Park,4776,11/7/24,9:48 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.00,$40.00,,,,,,,,
4110705,Korner Store Gary North,1,11/7/24,10:22 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110705,Korner Store Gary North,1,11/7/24,10:23 AM,Shelton,Pizza,Four Meat,8,Regular Price,$6.95,$55.60,,,,,,,,
4110705,Korner Store Gary North,1,11/7/24,10:23 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110705,Korner Store Gary North,1,11/7/24,10:23 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110705,Korner Store Gary North,1,11/7/24,10:23 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:39 AM,Stokke,Pizza,Four Meat,8,Regular Price,$5.95,$47.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:46 AM,Shelton,Pizza,Breakfast,8,Regular Price,$6.95,$55.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:45 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:45 AM,Shelton,Pizza,Four Meat,16,Regular Price,$6.95,$111.20,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:44 AM,Stokke,Pizza,PepperoniSausage,8,Regular Price,$5.95,$47.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:46 AM,Shelton,Pizza,BBQ Cheeseburger,8,Regular Price,$6.95,$55.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:44 AM,Stokke,Pizza,Bacon Cheeseburger,8,Regular Price,$5.95,$47.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,10:45 AM,Shelton,Pizza,Pepperoni,8,Regular Price,$6.95,$55.60,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,11:05 AM,Tielke,Sandwich,Meatball,12,Regular Price,$4.75,$57.00,,,,,,,,
4110706,Korner Store Gary South,2,11/7/24,11:05 AM,Tielke,Sandwich,Beef Brisket,12,Regular Price,$4.75,$57.00,,,,,,,,
4110707,American Legion Post,71,11/7/24,11:29 AM,Shelton,Pizza,Pepp. Italian Sausage,8,Regular Price,$6.95,$55.60,,,,,,,,
